participant_id,random_id,trial_index,trial_number,time_elapsed,condition,category,level,selection_array,selection_index,rt_array,selection_type_array,final_choice_array,final_rt,index,test_choice,choice_type,choice_category,choice_match_category,choice_type_training_consistent
hedgehog,pxuywmv74zn,11,6,68110,3-item,animals,superordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]","[0,1,15,21,19,12,17,5]","[1863,2451,3149,3646,4486,5073,5914,6673]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]",7929,5,stimuli/c3_sub5.jpg,subordinate,animals,1,1
hedgehog,pxuywmv74zn,11,6,68110,3-item,animals,superordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]","[0,1,15,21,19,12,17,5]","[1863,2451,3149,3646,4486,5073,5914,6673]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]",7929,6,stimuli/c3_sup6.jpg,superordinate,animals,1,1
hedgehog,pxuywmv74zn,11,6,68110,3-item,animals,superordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]","[0,1,15,21,19,12,17,5]","[1863,2451,3149,3646,4486,5073,5914,6673]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]",7929,7,stimuli/c3_sup5.jpg,superordinate,animals,1,1
hedgehog,pxuywmv74zn,11,6,68110,3-item,animals,superordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]","[0,1,15,21,19,12,17,5]","[1863,2451,3149,3646,4486,5073,5914,6673]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg""]",7929,8,stimuli/c3_bas3.jpg,basic,animals,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,1,stimuli/c2_bas3.jpg,basic,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,2,stimuli/c2_sup6.jpg,superordinate,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,3,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,4,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,5,stimuli/c2_sup5.jpg,superordinate,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,6,stimuli/c2_bas4.jpg,basic,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,7,stimuli/c2_sup3.jpg,superordinate,vehicles,1,1
hedgehog,pxuywmv74zn,12,7,93159,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]","[14,8,20,16,17,3,6,0]","[1734,2376,3492,4507,5636,6470,9696,10297]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg""]",25045,8,stimuli/c2_sup4.jpg,superordinate,vehicles,1,1
hedgehog,pxuywmv74zn,13,8,96933,3-item,vehicles,subordinate,"[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]","[13,12]","[2285,2738]","[""select"",""select""]","[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]",3769,1,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,13,8,96933,3-item,vehicles,subordinate,"[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]","[13,12]","[2285,2738]","[""select"",""select""]","[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]",3769,2,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,1,stimuli/c1_sup4.jpg,superordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,2,stimuli/c1_sub5.jpg,subordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,3,stimuli/c1_sup3.jpg,superordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,4,stimuli/c1_sup5.jpg,superordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,5,stimuli/c1_sub4.jpg,subordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,6,stimuli/c1_sup6.jpg,superordinate,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,7,stimuli/c1_bas3.jpg,basic,vegetables,1,1
hedgehog,pxuywmv74zn,14,9,108187,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]","[3,10,11,16,8,13,12,18]","[4339,5038,5542,6086,6651,7476,7966,8605]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg""]",11250,8,stimuli/c1_bas4.jpg,basic,vegetables,1,1
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,1,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,2,stimuli/c2_bas4.jpg,basic,vehicles,1,1
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,3,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,4,stimuli/c2_sup6.jpg,superordinate,vehicles,1,0
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,5,stimuli/c2_bas3.jpg,basic,vehicles,1,1
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,6,stimuli/c2_sup3.jpg,superordinate,vehicles,1,0
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,7,stimuli/c2_sup4.jpg,superordinate,vehicles,1,0
hedgehog,pxuywmv74zn,15,10,116889,3-item,vehicles,basic,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]","[1,6,8,15,16,11,20,19]","[2310,2801,3849,4339,4875,5380,6071,6651]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg""]",8699,8,stimuli/c2_sup5.jpg,superordinate,vehicles,1,0
hedgehog,pxuywmv74zn,16,11,121036,3-item,vegetables,subordinate,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]","[8,21]","[1322,2283]","[""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]",4143,1,stimuli/c1_sub4.jpg,subordinate,vegetables,1,1
hedgehog,pxuywmv74zn,16,11,121036,3-item,vegetables,subordinate,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]","[8,21]","[1322,2283]","[""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]",4143,2,stimuli/c1_sub5.jpg,subordinate,vegetables,1,1
hedgehog,pxuywmv74zn,17,12,130779,3-item,animals,basic,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas4.jpg""]","[0,8,15,16,22,16,8,11]","[2964,3695,4327,4868,5532,6750,7426,8148]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""unselect"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_bas4.jpg""]",9739,1,stimuli/c3_sub4.jpg,subordinate,animals,1,1
hedgehog,pxuywmv74zn,17,12,130779,3-item,animals,basic,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas4.jpg""]","[0,8,15,16,22,16,8,11]","[2964,3695,4327,4868,5532,6750,7426,8148]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""unselect"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_bas4.jpg""]",9739,2,stimuli/c3_bas3.jpg,basic,animals,1,1
